Pic_id,Text,MetaphorOccurrence,Target,Source,SentimentCategory
277.jpg,"珍惜水资源
节约用水
节约用水
和平生态 共建家园
水是生命之源 请珍惜利用
水是地球上最常见的物质之一，
包括人类、无机化合物，所有生命的重要资源，都是最
生物体的重要组成部分。水在生命的进化中起着重要作用。它是一种
不可再生和可再生资源。",0,,,1
278.jpg,是生命二源放水不要超过你所能用掉的水量不要开着龙头漂洗衣服和冲洗蔬菜洗淋浴而不是盆浴每次可节约水五分之四节约使用您的洗衣机留待进行较大规模的洗涤时使用缩短漂洗时间周期水可以再次使用把洗涤水留下来冲刷地板和清洗厕所,0,,,1
279.jpg,城市清洁,1,手,建筑,0
280.jpg,奇幻森林小熊,0,,,1
281.jpg,"正版图书
可开发票
卓诺世环二手书专营店
房地产优秀广告文案
创作与鉴赏大全
余源鹏 主编
机械工业出版社
代寻图书
联系客服",0,,,0
282.jpg,舌尖上的健康绿色海味你还在等什么呢,0,,,1
283.jpg,不分你我后勤服务中心宣,1,电,地球,1
284.jpg,新版绿色生活携手节能减排共享绿色家园色生店配图电衣立公,0,,,1
285.jpg,高乐欢昌健版权所有违者必究,1,数字,景色,1
286.jpg,修拉莫塔红葡尚酒福有些事是必须要说的这是一个真实的传说仿若童话般在古老的村庄里一个男人我们已经不记得他的名字只是清晰的记得在他很年轻的时候他就深深爱上了村庄里一位美丽的女孩他的真心与真情深深打动了这个女孩美好的结局我们都可以猜到了是的他们如王子与公主般幸福的生活在了一起而在他们相守的幸福岁月里他们始终深深相爱他将涌自内心的真情为她酿造了一瓶散发着醇美爱情的红葡萄酒用她的名字为这瓶葡萄酒命名并把她的身影留在了葡萄酒瓶上岁月更送他们已情然离去但用心酿造的醇美葡萄酒襄着失志不移的真情依旧源远流长对了她的名字叫拉奠塔,1,酒,花瓣,0
287.jpg,让生活更美好碳低生活从点滴做起,0,,,1
288.jpg,节约用电,1,鹿,树,1
289.jpg,爱需及时,1,地球,冰激凌,1
290.jpg,一水一电用之有服总关情为民务卖慢之物力维双一粥一饭当版来之不锈低动环保我先行爆色出行,0,,,1
291.jpg,特性高效节能灵图精灵超长寿命健度易适得工业品绿色环保保护视力光效率高安全产品一律六折点击进人,1,灯泡,水,1
292.jpg,"一林毁于一筷  
拒绝一次性筷子  珍惜树木资源",1,树干,筷子,1
293.jpg,"绿色生活，低碳出行
出行绿色
中宣部宣教局  中国文明网",1,叶子,人,1
294.jpg,"别自寻烦恼  
我的低碳生活",1,灯泡,叶子,1
295.jpg,"选好亲需要的挂图“编号”
",0,,,1
296.jpg,"宁夏西瓜
胡锦涛
主席指定
吃的西瓜",0,,,0
297.jpg,与其怀旧不如珍惜现在,1,影子,手,0
298.jpg,尔用楼只需泡一泡轻松瓦解顽固污渍,1,洗衣液,马卡龙,0
299.jpg,"减少尾气排放……
让红灯多停一会儿  
让绿灯多亮一会儿  
让道路上的空气更清新",0,,,0
300.jpg,浪费可耻 节约光荣 勤俭节约文化展板。,0,,,1
301.jpg,关爱地球保护环境天上有歌声声不歇鸟儿修归家在心上这是羚羊跳跃的地方别说神仙出没在书上顺着仙乐飘来的方向,1,手,守护,1
302.jpg,讲文明树新风,0,,,1
303.jpg,绿色出行交低碳生活低碳生活节能酒非绿色出行健康一生爱护环境以我做起绿色出行健康你我行天下,0,,,1
304.jpg,我们我在在起全球华人设计师抗震激交大型公益海报手相连一家衣设计活动征集爱心衣物怒江千里行活动,0,,,1
305.jpg,水是生命之源，珍惜每一滴水，节约用水人人有责。,1,水,景色,1
306.jpg,没人比我更懂撒说,0,,,0
307.jpg,"讲文明树新风 公益广告
关爱未成年人健康成长
人人有责",0,,,1
308.jpg,"
公安部交通管理局  快手

酒驾快拒绝 平安回到家

?? 醉驾入刑十周年直播季

?? 湖南·湘潭

4月20日  
20:00–21:00

快手搜索  公安部交通管理局  
快手搜索  湖南交警  
快手搜索  湘潭交警  ",0,,,-1
309.jpg,低碳生活绿色出行一起维护我们赖以生存的地球共同建设我们美好的生态家园大,0,,,1
310.jpg,人,0,,,1
311.jpg,原的设计请烟分层可做户外大双背器节能减排健康生活每一天假护环境从我做起绿包出行健胶你务节能减排,1,车,叶,1
312.jpg,出生便和同伴们一起我知道他们游过泛起的水波就是沙丁鱼他们的心跳所有鲜活生机都是从干枯腐构中发而出只要心中希塑木灭生命的活力就不止由内而外悦变年年如是也是我活下去的理由,1,花,鱼,1
313.jpg,保护水资源  “节约用水  共同守护生命”,1,水,人,1
314.jpg,“节约用水  共同守护生命”,1,披萨,飞起来,1
315.jpg,"珍惜水资源 关注全球暖化

请节约用水
不要让最后一滴水，变成眼泪！

我们不要陶醉在自己对自然的胜利，  
对于每一次这样的胜利，  
自然界都报复了我们！  
水——20亿人生命之所系！",1,水,眼泪,1
316.jpg,"讲文明树新风 公益广告
中国精神 中国形象 中国文化 中国表达
中国圆梦

家家有福
带福回家
中国网络电视台制 河北蔚县 王文林剪纸",1,幸福,花,1
317.jpg,江西站 用心做设计 只为超越未来 瑞尚设计。,0,,,1
318.jpg,"节能减排
绿色出行
健康生活每一天
爱护环境|从我做起|绿色出行|健康你我",1,车,草,1
319.jpg,"
糧食計時?節約時刻
所有的食物都是我們心中最完美的禮物  ",1,钟,粮食,1
320.jpg,"绿色出行
共享低碳生活
无车日",0,,,1
321.jpg,"长江
禁渔
捕钓的是长江的生态环境",1,鱼,自然环境,1
322.jpg,"献寿送烟
潜在谋杀",1,烟,谋杀,1
323.jpg,"
爱护·保护·动物
保护
建立自然保护区 驯养繁殖
禁止掠夺 杀害
保护动物 人人有责
猎杀和捕食任何
野生动物
禁止虐待 残害
动物",0,,,0
324.jpg,苯友对校园暴力安全手手抄报法制小报,0,,,1
325.jpg,钉子精神永放光辉,1,钉子,灯,1
326.jpg,有些垃圾可以发光垃级科学分类实现再生价值,1,垃圾,灯,1
327.jpg,低碳生活共建低磷家园低碳生活绿色未来民国闽,1,电灯,草,1
328.jpg,水是生命之派节约用水珍惜生命之源让地球多一点绿光请节约用水住点点滴滴淡水在减少浪费可不好如果不节约后果可不小请节约用水节约用水生命之水水是生命之源不要职你的眼泪成篇最嵌一海水珍爱生命节约用水让我们的地球多留有一点关于绿色的记忆珍惜我们的水源珍爱我们的生命爱护我们的环境保护我们的家园,1,人,水,1
329.jpg,"

1. 绿色环保，低碳节能，低碳生活，绿色出行
2. 节约能源，珍惜能源，低碳减排，绿色生活
3. 节能减排，节约用电，低碳出行，倡导绿色生活",0,,,1
330.jpg,节能减排绿色出行,1,车轮,花,1
331.jpg,最后的平衡,1,砝码,生命,0
332.jpg,幸福都是奋斗出来的拱手脱贫奔小康,1,帽子,奋斗,1
333.jpg,"節約
半丝半缕，恒念物力为艰
传统美德
粮约
传统文化 中华美德",0,,,1
334.jpg,房地产广告语户量银烂一个性化产爱设计聚原时尚湖液一邻眼亲近和谐温牌边上是荒草地一一超大绿化消眼绿意欢上有家银行一紫邻中央商务区边上有个居委会一中心政务区楼心地标边上有家学校安旅厚人文学术银围边上有家诊所一拥抱健康安字恨意欢上有家小卖店一便利生活触手可及边上有火车道交通便利四通八达边上什么惠没有向约生活保适安逸房地产广告语编远地爱一远离闲市咀器尽享静谁人生郑区乡镇一回归自然享受田国风光紫邻雨市一生拥城市家华欢着臭水沟一绝版水岸名邮上风上水挖个水池子一东方戚尼斯演绰浪漫凤情地势高视野开阔佛瞰全城,0,,,0
335.jpg,请勿吸烟,0,,,0
336.jpg,"部分=生命
请珍惜地球唯一的",1,牛,线条,0
337.jpg,心中有酒酒中无心珍猎生命,1,酒,心电图,0
338.jpg,中物纸节的电节约钱中约水中的中一油节约电爱免费来材,0,,,1
339.jpg,禁止酒驾满酒不沾出行平安酒后驾驶,1,血,酒,0
340.jpg,"低碳
生活
绿色你我",0,,,1
341.jpg,用心做设计 只为超越未来 精品设计 节约用电 绿色地球 环保家园 保护地球从我做起 行动起来吧,1,电,树,1
342.jpg,福洁卫浴,0,,,1
343.jpg,节约用纸阿护家园,1,纸,树,1
344.jpg,依法文明养犬共建文明城市深入学习积极践行长沙市文明行为促进条例及时为它请理赛便,1,动物,剪纸,1
345.jpg,你所做的你所看的你所想的你所见的包哪一个是你希望的这业都是由我们自己决定的每个人的所作所为都决定了我们未来所看到的生活环境,1,望远镜,自然环境,0
346.jpg,天注生容低碳生活保护地球资源地绝环境污染们的地辣珠德爱护烫们的球让美们的生活受牌更加美鲜关灯一小时活动任集开带节约用电从身山做起京菜市中区政府,0,,,1
347.jpg,医启低碱新租,1,电灯,叶子,1
348.jpg,"京东
Midea
美的大3匹无风感一级变频圆柱空调柜机
你有你的40℃高温天
我有我的酷爽神器
美的空调让你感知清凉一夏
抗暑者联盟",1,空调柜机,冰,0
349.jpg,光盘行动理性消费从我做起不讲排场我承诺说到做到拒绝铺张浪费,0,,,0
350.jpg,"圣空
比手工制作更好",0,,,0
351.jpg,"节能减排 低碳生活  
爱我家园 共护地球",0,,,1
352.jpg,珍惜能源 节约用电。,1,电,树,1
353.jpg,"文明出行每一步，畅通安全每一天  
文明交通 安全你我",0,,,1
354.jpg,"节约能源 关注全球暖化

天黑请熄灯

每节约1度电  
就相当于节约了400克标准煤，4升净水  
同时减少272克粉尘  
997克二氧化碳  
30克二氧化硫  
15克所氮氧化物等污染物",0,,,0
355.jpg,开红动面门站用我们的爱心去呵护每一个动物新生万物,1,熊,森林,1
356.jpg,大家官方微博,0,,,0
357.jpg,"吃出“黄金” 吃出健康  
闪创教育",1,饭,树,1
358.jpg,起,1,行李箱,建筑,0
359.jpg,生动物保护野保护环境保护野生动物亲近大自然保护动物来自两件窝套的自我介绍福本信恩,1,狮子,森林,1
360.jpg,生命是树绿色是根,0,,,0
361.jpg,国际非暴力日 联合国在2007年6月15日的第61届联合国大会上通过决议，定每年10月2日为国际非暴力日,0,,,0
362.jpg,拒绝酒驾平安出行,0,,,0
363.jpg,节约用水,0,,,1
364.jpg,节能减排绿色出行健康生活,1,车轮,叶子,1
365.jpg,低碳生活,1,人,叶,1
366.jpg,禁止吸烟,0,,,1
367.jpg,遵守交通法规,1,文字,酒,1
368.jpg,？,1,文字,字母,0
369.jpg,"城市最美的人  
保护城市环境  
关爱环卫工人  
文体宣传  ",1,人,叶子,1
370.jpg,"关爱自己健康是每个人义务
文明驾驶 创建文明城市
酒/后/驾/车/害/人/害/己
拒绝
酒驾
遵守交通法则 关爱生命爱全
醉在酒中/祸在路中/悔在心中
0201-7656 9944
保护您的出行交通安全是份责任使命
<<<<<<<
开心出去 安全回来
中国好司机
你已涉嫌醉酒驾驶，闯
红灯等交通违法行为，
请立刻停车接受处罚！
行/车/规/范/一/家/人/安/心
喝！
拒绝酒驾 珍爱生命 平安出行",0,,,0
371.jpg,"做文明有礼东莞人  
美德立身  
文明立城，讲文明 树新风",0,,,1
372.jpg,取精之路漫漫其修远兮,1,避孕套,孙悟空,0
373.jpg,"迎着光，背后的不是影子！
是我们坚强的后盾
迎光而行
GO AHEAD AGAINST THE LIGHT
国家
铭记历史
1976年07月28日-03时42分
2010年04月14日-07时49分
1988年11月06日-21时03分
2017年08月09日-07时27分
2001年11月14日-17时26分
2013年04月20日-08时02分
2008年05月12日-14时28分
2017年08月08日-21时19分",0,,,1
374.jpg,"
---

考拉
[保护动物人人有责]
研究人员一直在努力
关于考拉和人类的衣原体疫苗
好几年了。",1,熊,马赛克,1
375.jpg,来自低碳生活出行二低碱生活从我做起色出行从我做起低微生活节能减排绿色出行健康改善生态环境营造绿色家园人兴之限上物,0,,,1
376.jpg,让孝心永不停止,1,时间,孝行,1
377.jpg,生命之源，节约川水。日积月累，节约用水从我做起。珍爱生命，全面共建。,0,,,1
378.jpg,"酒后驾车 危险！  
为了您和他人的安全  
请勿酒后驾驶！",0,,,0
379.jpg,地球一小时 为地球发声 低碳行动 与自然共生 让我们一起守护地球,1,电灯,地球,1
380.jpg,预他动物是全世界的共同财产其保护管理更是当今国限社公关注的熊点之一现国是发展中国家湖危动物保护管理资金严重不足技术设备和保护管理方法还很落后需要从发达国家引进资金技术和设备需要学习先进经验,1,北极熊,自然景观,0
381.jpg,公优淘邦,0,,,1
382.jpg,"友善
【推己及人 存心善行】  
我学习 我践行  
文明城市靠你我他",0,,,1
383.jpg,拒绝酒驾开车不喝酒喝酒不开车,0,,,1
384.jpg,我们承诺为地球想灯一小时,1,电灯,自然景观,1
385.jpg,一粒米都不放过珍惜粮食杜绝浪费,0,,,0
386.jpg,节约用水保护环境你一我做起让我们一起为节水尽份力保护环境你我做起益节水系列,1,水滴,地球,1
387.jpg,"爱存心间

2016年，您们只负责幸福安康！
父母德高
子女良教",0,,,1
388.jpg,"低碳
从我做起

环保",1,地球,树,1
389.jpg,"文明健康 有你有我  
讲文明 树新风  
公益广告

**最好的相聚从公筷公勺开始**  
分餐 / 公筷 / 公勺

台州市文明办 台州市同创办",0,,,0
390.jpg,"少用一张 多一片绿色  
您用一圈 它却要长一年  
请节约用纸！",1,纸,树,0
391.jpg,"绿水青山就是金山银山

讲文明 树新风 迎冬奥",1,山水,金子,1
392.jpg,反对网络暴力文明使用网络不要让暴力驱逐文明中共永清具变网信办宣,1,wifi信号,草,0
393.jpg,浪费可耻节约为荣坚决制止餐饮浪费行为,0,,,0
394.jpg,在自然然然保护野生动物芯学家于世界动物日以及他所倡导的向献爱的动物年的月致谢这是为了理念纪念意大利世界动物日,0,,,1
395.jpg,校园防欺凌向社会呼阡美注校副在线咨询法律问题没有人市以盟身球也是保口海口,0,,,0
396.jpg,你照顾好你的工作我照顾好你的胃,1,胃,蔬菜,1
397.jpg,利用资源发展生产生活方式,1,地球,草,1
398.jpg,水,1,水滴,地球,1
399.jpg,步大禹物业惜水团爱水节水节约用水保护水环境人人有货从我做起人请不要让水龙头孤独的留泪依法管水科学用水自觉节水节水领跑绿色发展一浦水清珍,1,地球,水,0
400.jpg,绚用保护水资源共建和平生态简单一又珍爱生命节能用水绿色出行,0,,,1
401.jpg,图,1,猎豹,沙子,0
402.jpg,"粮食
厉行节俭
食品安全
节约粮食，是我们每个公民应尽的义务，而不是说你的生活好了，你浪费得起就可以浪费。浪费是一种可耻的行为。只要存有节约的意识，其实做起来很简单：吃饭时吃多少盛多少，不扔剩饭菜；在餐馆用餐时点菜要适量，而不应该摆阔气，乱点一通。
静以修身俭以养德
·民以食为天·",0,,,1
403.jpg,没有翅膀怎么飞翔,1,蝙蝠,树叶,0
404.jpg,节,1,粮食,山,1
405.jpg,"节约用电  
珍惜我们身边的能源  
地球一小时活动",1,水滴,自然景色,1
406.jpg,节能降耗保卫蓝天公共机构节能宣传资料集中发放点,0,,,0
407.jpg,拒绝酒驾平安回家北京市朝阳区交通安全委员会朝阳交通支队,0,,,0
66.jpg,让爱回家,1,手,爱心,1
67.jpg,青年牛中国牛,1,手,液体,1
68.jpg,"
```
一滴清水  
一片绿地  
一个地球",1,下雨,沙漏,1
69.jpg,燃烧的是香烟消耗的是生命为了你和家人的健康请勿吸烟,1,骷髅头,烟,-1
